SAMN31864664	not applicable 	mud volcano 	2014-09-10 	China:Junggar Basin,Aiqigou mud volcano	44.19 N 84.50 E	
SAMN13908154	2011-02-13 	5 cm 	800 masl 	soil biome 	volcanic soil 1957B-run1 	volcanic soil 1957B-run1 	Chile: Melipeuco	38.82 S 71.68 W	
SAMN13908152	2011-02-13 	5 cm 	800 masl 	soil biome 	volcanic soil 1957A-run1 	volcanic soil 1957A-run1 	Chile: Melipeuco	38.82 S 71.68 W	
SAMN13908150	2011-02-13 	10 cm 	800 masl 	soil biome 	volcanic soil 1751C-run1 	volcanic soil 1751C-run1 	Chile: Melipeuco	38.83 S 71.65 W	
SAMN13908140	2011-02-20 	10 cm 	800 masl 	soil biome 	volcanic soil 1640A-run1 	volcanic soil 1640A-run1 	Chile: Melipeuco	38.57 S 71.78 W	
SAMN32324545	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.5376 S 175.38232 W	
SAMN32324543	2018-10-09 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54352 S 175.39859 W	
SAMN32324542	2018-10-09 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54401 S 175.39559 W	
SAMN32324541	2018-10-09 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54372 S 175.38923 W	
SAMN32324540	2018-10-09 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54448 S 175.39374 W	
SAMN32324539	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.5351 S 175.38568 W	
SAMN32324536	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54167 S 175.39534 W	
SAMN32324535	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54222 S 175.40329 W	
SAMN32324533	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.53784 S 175.38173 W	
SAMN32324532	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.53907 S 175.3839 W	
SAMN32324528	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54671 S 175.3911 W	
SAMN32324526	2019-10-08 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54656 S 175.39128 W	
SAMN32324525	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.53722 S 175.3845 W	
SAMN32324524	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54288 S 175.38685 W	
SAMN32324522	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54008 S 175.38558 W	
SAMN32324521	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54127 S 175.39191 W	
SAMN32324520	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54735 S 175.396 W	
SAMN32324517	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.54285 S 175.38513 W	
SAMN32324516	2018-10-14 	0 	not collected 	volcano [ENVO:00000247]|sediment [ENVO:00002007] 	granular sediment [ENVO:01000117]|volcanic soil[ENVO:00005785] 	sediment [ENVO:00002007] 	Tonga: HTHH	20.53878 S 175.38758 W	
SAMN02929681	2010-11-28 	0 	3480 m 	cave system 	Ice Cave 	Sediment 	Antarctica: Warren Cave on Mt. Erebus Volcano	77.3516693 S 167.166724 E	aerobe 	Scoop 	8 g 	sediment from deep within a dark volcanic ice cave with no known source of introduced organic carbon 	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN07109492	sediment 	terrestrial mud volcano 	2011-07-01 	Taiwan: Taitung	22.983061 N 121.209403 E	
SAMN30120881	M17C 	2020-12-23 	Russia: Taman Peninsula, Golubitskoye Lake	mud vulcano 	45.330145 N 37.263235 E	
SAMN06670694	Volcanic rock 	2014-11-01 	Spain:Canay Archipelago	27.6194833 N 17.993583 W	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMEA5663119	2015-03-20 	marine cold seep biome [ENVO:01000127] 	oil seep [ENVO:00002063] 	marine sediment [ENVO:03000033] 	sediment 	Atlantic Ocean	mimarks-survey 	Degradation of hydrocarbons by archaea in the Gulf of Mexico 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	2925 	2019-07-11 	2019-07-04 	ERC000021 	SAMEA5663119 	Max Planck Institute for Marine Microbiology 	Max Planck Institute for Marine Microbiology 	2019-07-11T04:03:47Z 	2019-07-04T21:40:35Z 	public 	15877:67c8463b-6cbd-4d56-a398-d795175a9500 	German Federation for Biological Data (GFBio) 	0.00-0.03 	-2925 	21.8999 	-93.43518 	Gulf of Mexico: Campeche Knolls, Chapopote asphalt volcano 	sediment 	Illumina MiSeq 	true 	
SAMN08432484	2007-06-30 	Atlantic Ocean:Norwegian Sea	72.0032 N 14.7205 E	Haakon Mosby Mud Volcano 	missing 	-1263 m 	ocean floor 	mud volcano 	sediment 	
SAMN08432483	2003-09-30 	Mediterranean Sea	31.71 N 32.37 E	Amon Mud Volcano 	missing 	-1120 m 	ocean floor 	mud volcano 	sediment 	
SAMN08432485	2003-06-30 	Atlantic Ocean:Norwegian Sea	72.005 N 14.733333 E	Haakon Mosby Mud Volcano 	missing 	missing 	ocean floor 	mud volcano 	sediment 	
SAMN02786770	20.52 	72.004 N 14.73 E	mud volcano 	10/2/2010 	marine 	8.2 	Arctic deep sea:Hakon Mosby Mud Volcano	sediment 	35 	0-0.1 	-1250 	61 	1250 	MoBio Soil DNA 	0 	5.7 	-1 	430000000 	
SAMN02786767	2010-09-28 	Arctic Ocean: deep sea, Hakon Mosby Mud Volcano	72.003 N 14.732 E	0-0.1 	-1250 	8.2 	marine 	mud volcano 	sediment 	19.21 	35 	61 	1250 	MoBio Soil DNA 	2.22 	0.3 	-1 	1030000000 	
SAMN02786766	2010-09-26 	Arctic Ocean: deep sea, Hakon Mosby Mud Volcano	72.003 N 14.732 E	0-0.1 	-1250 	8.2 	marine 	mud volcano 	sediment 	31.06 	35 	61 	1250 	MoBio Soil DNA 	0 	0.02 	-1 	1460000000 	
SAMN02786778	unknown 	72.003 N 14.728 E	mud volcano 	7/11/2003 	marine 	8.2 	Arctic deep sea:Hakon Mosby Mud Volcano	sediment 	35 	2.8 	-1250 	61 	1250 	MoBio Soil DNA 	unknown 	5.7 	-1 	unknown 	
SAMN02786775	unknown 	72 N 14.726 E	mud volcano 	7/5/2003 	marine 	8.2 	Arctic deep sea:Hakon Mosby Mud Volcano	sediment 	35 	3.5/4.1 	-1250 	61 	1250 	MoBio Soil DNA 	unknown 	0.7 	-1 	unknown 	
SAMN02786774	unknown 	72.005 N 14.726 E	mud volcano 	7/2/2003 	marine 	8.2 	Arctic deep sea:Hakon Mosby Mud Volcano	sediment 	35 	3.75 	-1250 	61 	1250 	MoBio Soil DNA 	unknown 	5.7 	-1 	unknown 	
SAMN02786773	unknown 	72.001 N 14.719 E	mud volcano 	7/1/2003 	marine 	8.2 	Arctic deep sea:Hakon Mosby Mud Volcano	sediment 	35 	0-0.1 	-1250 	61 	1250 	MoBio Soil DNA 	unknown 	0.7 	-1 	unknown 	
SAMN09519267	Escarpia laminata 	Asphalt volcano Mictlan 	2015-03 	Mexico: Gulf of Mexico	22.02 N 93.35 W	genome H 	
SAMN09519264	Escarpia laminata 	Asphalt volcano Mictlan 	2015-03 	Mexico: Gulf of Mexico	22.02 N 93.35 W	genome E 	
SAMN09519263	Escarpia laminata 	Asphalt volcano Mictlan 	2015-03 	Mexico: Gulf of Mexico	22.02 N 93.35 W	genome D 	
SAMN09519266	Escarpia laminata 	Asphalt volcano Mictlan 	2015-03 	Mexico: Gulf of Mexico	22.02 N 93.35 W	genome G 	
SAMN09519265	Escarpia laminata 	Asphalt volcano Mictlan 	2015-03 	Mexico: Gulf of Mexico	22.02 N 93.35 W	genome F 	
SAMN13059296	not applicable 	2018-03 	1319.26 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	Pacific Ocean	deep-sea hydrothermal deposit 	34.85791311 S 179.0519346 E	J2-1038-6-R4-1-43 	
SAMN12239309	2018-03 	Pacific Ocean	34.86111866 S 179.0576651 E	marine hydrothermal vent 	1599.49 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239308	2018-03 	Pacific Ocean	34.86150855 S 179.0573001 E	marine hydrothermal vent 	1582.5 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239307	2018-03 	Pacific Ocean	34.85791311 S 179.0519346 E	marine hydrothermal vent 	1319.26 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239306	2018-03 	Pacific Ocean	34.861904 S 179.057875 E	marine hydrothermal vent 	1621.86 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239305	2018-03 	Pacific Ocean	34.878866 S 179.071394 E	marine hydrothermal vent 	1329.87 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239304	2018-03 	Pacific Ocean	34.861552 S 179.057153 E	marine hydrothermal vent 	1575 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	water 	
SAMN12239303	2018-03 	Pacific Ocean	34.878368 S 179.071443 E	marine hydrothermal vent 	1315.44 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239302	2018-03 	Pacific Ocean	34.86107892 S 179.0576362 E	marine hydrothermal vent 	1591.96 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239315	2018-03 	Pacific Ocean	34.882356 S 179.0682646 E	marine hydrothermal vent 	1214.18 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239314	2018-03 	Pacific Ocean	34.86208959 S 179.0573881 E	marine hydrothermal vent 	1611.18 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239313	2018-03 	Pacific Ocean	34.8620939 S 179.0573951 E	marine hydrothermal vent 	1610.7 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239312	2018-03 	Pacific Ocean	34.8610792 S 179.057703 E	marine hydrothermal vent 	1596.49 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239311	2018-03 	Pacific Ocean	34.86107624 S 179.0576384 E	marine hydrothermal vent 	1591.5 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239310	2018-03 	Pacific Ocean	34.86207984 S 179.0572892 E	marine hydrothermal vent 	1604.62 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239301	2018-03 	Pacific Ocean	34.85791961 S 179.0519333 E	marine hydrothermal vent 	1319.25 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239300	2018-03 	Pacific Ocean	34.88236547 S 179.0682282 E	marine hydrothermal vent 	1212.89 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239299	2018-03 	Pacific Ocean	34.88234384 S 179.0682732 E	marine hydrothermal vent 	1213.51 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN12239298	2018-03 	Pacific Ocean	34.862587 S 179.058108 E	marine hydrothermal vent 	1669.41 	marine hydrothermal vent biome [ENVO:01000030] 	marine hydrothermal vent [ENVO:01000122] 	deep-sea hydrothermal deposit 	
SAMN26311772	2018-11-08 	0 	volcanic arc 	crater-lake active volcano 	hot-spring 	Mexico:Chiapas	17.21 N 93.13 W	crater-lake active volcano hot spring 	
SAMN08046056	2001-08-01 	1m 	2000m 	hot spring 	acid hot spring 	thermophilic sediment 	Russia: Kamchatka, Mutnovsky	52.453 N 158.195 E	3.5-4 	70C 	thermophilic sediment from acid hot spring 	
SAMN08046056	2001-08-01 	1m 	2000m 	hot spring 	acid hot spring 	thermophilic sediment 	Russia: Kamchatka, Mutnovsky	52.453 N 158.195 E	3.5-4 	70C 	thermophilic sediment from acid hot spring 	
SAMN08046056	2001-08-01 	1m 	2000m 	hot spring 	acid hot spring 	thermophilic sediment 	Russia: Kamchatka, Mutnovsky	52.453 N 158.195 E	3.5-4 	70C 	thermophilic sediment from acid hot spring 	
SAMN20327783	freshwater metagenome MG5-R1 	2017 	Romania	45.7507 N 26.8330 E	
SAMN20327781	freshwater metagenome MG4-R1 	2017 	Romania	45.7507 N 26.8330 E	
SAMN20327785	freshwater metagenome MG6-R1 	2017 	Romania	45.7507 N 26.8330 E	
SAMN18711230	2019-05-26 	forest biome [ENVO:01000174] | grassland [ENVO:00000106] 	volcano mount broad [ENVO:00000247] 	fresh animal manure [ENVO_00003032] 	Mexico: Morelos, Coajomulco	Romerolagus diazi 	19.080000 N 99.200000 W	48089 (48089)	biological replicate 4 	
SAMN18711229	2019-05-26 	forest biome [ENVO:01000174] | grassland [ENVO:00000106] 	volcano mount broad [ENVO:00000247] 	fresh animal manure [ENVO_00003032] 	Mexico: Morelos, Coajomulco	Romerolagus diazi 	19.080000 N 99.200000 W	48089 (48089)	biological replicate 3 	
SAMN18711228	2019-05-25 	forest biome [ENVO:01000174] | grassland [ENVO:00000106] 	volcano mount broad [ENVO:00000247] 	fresh animal manure [ENVO_00003032] 	Mexico: Morelos, Coajomulco	Romerolagus diazi 	19.080000 N 99.200000 W	48089 (48089)	biological replicate 2 	
SAMN18711227	2019-05-25 	forest biome [ENVO:01000174] | grassland [ENVO:00000106] 	volcano mount broad [ENVO:00000247] 	fresh animal manure [ENVO_00003032] 	Mexico: Morelos, Coajomulco	Romerolagus diazi 	19.080000 N 99.200000 W	48089 (48089)	biological replicate 1 	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
SAMN14486202	prokaryotic DNA 	Water and sediments 	2016-08 	Costa Rica: northeast of the Iraz Volcano, Cartago	10.032308 N 83.864449 W	
