	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR14454003	1000.0	0.0	0.8445064713984705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1386398123879156	0.0	0.0	0.0	3.2679384348580096	0.0
SRR22829732	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR18354918	1000.0	0.0	6.026944598870467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.108864507453097	0.0	0.0	0.0	2.1201930106740745	0.0
SRR19666933	1000.0	0.0	1.7557888881162647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.724328173050042	0.0
SRR7499255	1000.0	0.0	1.2497712364788716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9219642423483553	0.0
SRR14454006	1000.0	0.0	1.0291553041435533	0.0	0.0	0.0	0.37200659617666065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.742123810219099	0.0
SRR9691046	1000.0	0.0	0.457332865051431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3013078582282707	0.0	0.0	0.0	1.2074902806567673	0.0
SRR23952762	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6056297	1000.0	0.0	1.1388378207099068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3660130143575123	0.0	0.0	0.0	0.0	0.0
SRR14626156	1000.0	0.0	0.6836474856303015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24049741905208818	0.0
SRR23315093	1000.0	0.0	3.2105241300437974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7968661032695016	0.0	0.0	0.0	2.714249478372325	0.0
SRR5476986	1000.0	0.05784904714881576	1.3390439340030447	0.0	0.0	0.06848173805778811	0.3025133658240824	0.06503739028565085	0.0	0.0	0.9252693582486493	0.0	0.0	0.0	1.7693341233607758	0.0
SRR9691025	1000.0	0.0	5.847480661441154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6767746972351285	0.0	0.0	0.0	4.291388319686024	0.0
SRR13961594	1000.0	0.06678784874273597	0.2576587058095398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3542538810395954	0.0	0.0	0.0	0.22708981988833965	0.0
SRR20746696	1000.0	0.0	19.270934242647343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.255513844986865	0.0	0.0	0.0	0.9521127701563719	0.0
SRR14454020	1000.0	0.0	0.8847150926578341	0.0	0.0	0.09049266524070267	0.0	0.08594125900078567	0.0	0.0	0.7045904350281674	0.0	0.0	0.0	2.7491994888215614	0.0
SRR23952765	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR18694249	1000.0	0.22299093741959464	17.635526928920225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.902614421196298	0.0	0.0	0.0	2.9555378410793223	0.0
SRR14454023	1000.0	0.0	0.4626875114633387	0.0	0.0	0.14197732049575967	0.20905834806944432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5701223293421384	0.0
SRR10968283	1000.0	0.0	0.5760665676922667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8122451802945567	0.0
