	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR23425233	1000.0	0.0	4.452378903897444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.606270536765342	0.0	0.0	0.0	4.178630113762329	0.0
SRR16915455	1000.0	0.04938817632316085	6.478124244621707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.915217323900337	0.0	0.0	0.0	2.112848514887306	0.0
SRR20079029	1000.0	0.0	1.3929072607889679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3638404885934974	0.0	0.0	0.0	3.6750365675280356	0.0
SRR15646757	1000.0	0.0	16.858380291528896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8574169559790112	0.0	0.0	0.0	4.335082751978638	0.0
SRR23173732	1000.0	0.0	1.2432476451586636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR14458722	1000.0	0.0	8.383701736313652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.516650310685417	0.0	0.0	6.635849633251833	6.751011283225151	0.0
SRR17710019	1000.0	0.0	13.262735094691212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6273642411841704	0.0	0.0	1.1261891438164522	4.553323043674264	0.0
SRR22703657	1000.0	0.49637950003838	5.744899797398507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.952674291004845	0.0	0.0	0.0	2.0209736787276893	0.0
SRR15947157	1000.0	0.0	33.134978923420626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.237407132466403	0.0	0.0	0.0	2.3312824456835224	0.0
SRR23651776	1000.0	0.0	13.33241405462239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7835218646353823	0.0	0.0	0.4138370118845501	8.959154836571809	0.0
SRR19161332	1000.0	0.0	1.7176809280091048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3595751273929209	0.0	0.0	0.0	1.9023435853920496	0.0
SRR17710029	1000.0	0.0	16.863116235051187	0.0	0.0	0.36960768783990705	0.0	0.0	0.0	0.0	2.7219560975808457	0.0	0.0	0.0	4.452575845175424	0.0
SRR22703658	1000.0	1.0123135728560333	7.8107443184831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.746274366067715	0.0	0.0	0.9015917758249046	0.6872342797581774	0.0
SRR15947150	1000.0	0.0	11.199857105271414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.792201616737993	0.0	0.0	0.8618640038040892	0.9849874329189591	0.0
SRR17710022	1000.0	0.0	12.597920095865359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.975108767346871	0.0	0.0	0.8309565598946907	5.540562881021348	0.0
SRR14458713	1000.0	0.0	15.396106766665142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0569894261179	0.0	0.0	7.5825825825825826	0.0	0.0
SRR22703651	1000.0	1.0577693156232528	11.732111444856887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6973117548392946	0.0	0.0	0.0	1.9738730979041055	0.0
SRR22703641	1000.0	0.2803483066640961	10.274694284846568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.711180644137575	0.0	0.0	0.0	1.1434673303101102	0.0
SRR14458746	1000.0	0.0	5.199644884838157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.366407002271437	0.0	0.0	4.481443935119887	1.099466844596151	0.0
SRR17012565	1000.0	0.0	1.6927457047625236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.555197467189014	0.0	0.0	6.513103590590179	8.19110893011817	0.0
