	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
ERR5762213	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5762214	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5762215	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5762216	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5762226	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.036742565250532	0.0
ERR5762228	1000.0	0.0	1.5572571625225846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9586864406779662	0.0	0.0	0.0	1.0985922074760586	0.0
ERR5762230	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7985803016858917	0.0
ERR5762234	1000.0	0.0	1.3377439147552495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5762236	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7900043355670717	0.0
ERR5766670	1000.0	0.0	10.413335192125285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3685651257924027	0.0	0.0	0.0	4.824236065389922	0.0
ERR5766671	1000.0	0.0	5.018263161599649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0514691968750847	0.0	0.0	0.0	7.732924581315257	0.0
ERR5766672	1000.0	0.0	8.790886224575006	0.0	0.0	0.0	0.0	0.2846490115452459	0.0	0.0	1.2255495418506384	0.0	0.0	0.0	4.127045639178897	0.0
ERR5766673	1000.0	0.0	3.453814614891626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7087515407642191	0.0	0.0	0.0	3.4950402848417816	0.0
ERR5766674	1000.0	0.0	6.751929020095094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31974279253815713	0.0	0.0	0.0	4.408174775185217	0.0
ERR5766676	1000.0	0.0	1.126723791099203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18497048903878582	0.0	0.0	0.0	4.804511639798473	0.0
ERR5766914	1000.0	0.0	1.2473796365274337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.614334470989761	0.0	0.0	0.0	0.8776206728425158	0.0
ERR5766915	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.938356164383561	0.0
ERR9963793	1000.0	0.0	3.1914393672112213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.517293348354504	0.0
ERR9963794	1000.0	0.0	0.6613954627726895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6514745308310992	0.0	0.0	0.0	2.4063398396646694	0.0
ERR9963795	1000.0	0.0	0.7711562125795175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25319628979694164	0.0	0.0	0.0	1.9302889687518847	0.0
